fold_id,learner,valid_rmsle,valid_rmse_log,best_iteration,train_seconds,predict_seconds,total_seconds,n_input_columns,categorical_encoding
inner_1,xgboost,0.63093374963572,0.63093374963572,2000,12.5763609409332,0.204600095748901,12.7809610366821,257,one-hot station_number
inner_1,lightgbm,0.633009636591306,0.633009636591306,29,79.6589109897614,0.0225498676300049,79.6814608573914,23,native categorical station_number
inner_1,catboost,0.651636286817447,0.651636286817447,167,27.2520051002502,0.0232100486755371,27.2752151489258,23,native factor station_number
inner_2,xgboost,0.725381508844046,0.725381508844046,2000,4.3820538520813,0.0118470191955566,4.39390087127686,257,one-hot station_number
inner_2,lightgbm,0.728733408360225,0.728733408360225,15,91.1138970851898,0.0259099006652832,91.1398069858551,23,native categorical station_number
inner_2,catboost,0.685536851031198,0.685536851031198,25,27.9823060035706,0.00969099998474121,27.9919970035553,23,native factor station_number
inner_3,xgboost,0.542520367320196,0.542520367320196,2000,34.5678050518036,0.64860200881958,35.2164070606232,257,one-hot station_number
inner_3,lightgbm,0.55211997175992,0.552164482868425,549,114.01379108429,0.502794027328491,114.516585111618,23,native categorical station_number
inner_3,catboost,0.571909187841073,0.571909187841073,176,48.4168112277985,0.0294170379638672,48.4462282657623,23,native factor station_number
